Date,Campaign,Ad Group,Sector,Country,Impressions,Clicks,Cost,Conversions,Conv. value
2024-01-14,Starbucks_Search,Remarketing,Commercial,UK,103248,2073,77.45,85,17766.0
2024-01-15,Starbucks_Search,Remarketing,Commercial,USA,99693,6366,2002.31,1182,45962.26
2024-01-16,Starbucks_Search,Remarketing,Commercial,USA,146974,9561,2324.96,2661,212595.12
2024-01-17,Starbucks_Search,Remarketing,Commercial,Turkey,135781,1632,1976.11,282,33771.34
2024-01-18,Starbucks_Search,Remarketing,Commercial,France,38242,1677,821.41,418,91930.65
2024-01-19,Starbucks_Search,Remarketing,Commercial,France,84940,11160,1985.76,285,7359.05
2024-01-20,Starbucks_Search,Remarketing,Commercial,Turkey,121811,13327,2294.2,28,3031.37
2024-01-21,Starbucks_Search,Remarketing,Commercial,Germany,88356,12240,1491.4,3584,762211.1
2024-01-22,Starbucks_Search,Remarketing,Commercial,Germany,7123,1004,1738.13,223,27293.29
2024-01-23,Starbucks_Search,Remarketing,Commercial,UK,112646,8883,275.47,53,12116.97
2024-01-24,Starbucks_Search,Remarketing,Commercial,UK,99247,4980,2175.38,1451,65754.48
2024-01-25,Starbucks_Search,Remarketing,Commercial,USA,75975,105,2029.02,34,3328.07
2024-01-26,Starbucks_Search,Remarketing,Commercial,UK,72481,10215,1200.11,2141,349870.43
2024-01-27,Starbucks_Search,Remarketing,Commercial,Germany,149245,6458,1103.25,2245,158312.84
2024-01-28,Starbucks_Search,Remarketing,Commercial,France,38916,3175,1359.02,1162,176665.12
2024-01-29,Starbucks_Search,Remarketing,Commercial,UK,43761,3261,1536.99,31,4457.48
2024-01-30,Starbucks_Search,Remarketing,Commercial,France,115626,17120,2249.38,4634,239209.34
2024-01-01,Visa_Search,Brand,Commercial,France,129217,2460,942.01,379,77938.1
2024-01-02,Visa_Search,Brand,Commercial,UK,49345,3053,1161.16,158,24190.38
2024-01-03,Visa_Search,Brand,Commercial,UK,8127,564,359.94,22,1206.87
2024-01-04,Visa_Search,Brand,Commercial,Germany,121158,17184,1464.41,6807,1506752.58
2024-01-05,Visa_Search,Brand,Commercial,UK,5851,389,2445.56,141,30642.91
2024-01-06,Visa_Search,Brand,Commercial,France,98611,2360,2354.83,802,103234.84
2024-01-07,Visa_Search,Brand,Commercial,Germany,135823,10380,2430.21,964,123997.77
2024-01-08,Visa_Search,Brand,Commercial,UK,78228,11648,271.02,1130,152394.62
2024-01-09,Visa_Search,Brand,Commercial,UK,50464,6503,232.84,2219,391474.23
2024-01-10,Visa_Search,Brand,Commercial,France,39920,2376,275.16,729,115363.99
2024-01-11,Visa_Search,Brand,Commercial,USA,116227,8805,483.71,577,92730.06
2024-01-12,Visa_Search,Brand,Commercial,UK,89626,8472,1489.71,1840,68105.35
2024-01-13,Visa_Search,Brand,Commercial,Germany,98060,4444,2294.81,215,45202.5
2024-01-14,Visa_Search,Brand,Commercial,Germany,78978,6188,1240.96,185,17901.73
2024-01-15,Visa_Search,Brand,Commercial,France,35139,103,2120.06,9,480.82
2024-01-16,Visa_Search,Brand,Commercial,Germany,132271,81,1790.25,1,236.07
2024-01-17,Visa_Search,Brand,Commercial,Turkey,18611,2669,1028.28,700,82076.38
2024-01-18,Visa_Search,Brand,Commercial,Turkey,122417,5705,567.62,557,48821.26
2024-01-19,Visa_Search,Brand,Commercial,UK,48563,4201,449.24,1146,186203.19
2024-01-20,Visa_Search,Brand,Commercial,Germany,3325,109,267.95,33,5665.73
2024-01-21,Visa_Search,Brand,Commercial,France,49911,1398,1737.68,463,36615.59
2024-01-22,Visa_Search,Brand,Commercial,USA,112017,2455,1004.24,956,140536.89
2024-01-23,Visa_Search,Brand,Commercial,Germany,3637,326,211.48,89,21108.0
2024-01-24,Visa_Search,Brand,Commercial,Turkey,25977,555,1457.18,0,0.0
2024-01-25,Visa_Search,Brand,Commercial,UK,30628,785,821.71,218,9416.71
2024-01-26,Visa_Search,Brand,Commercial,Turkey,97086,3805,2370.16,902,33355.08
2024-01-27,Visa_Search,Brand,Commercial,France,37694,1715,157.43,473,19368.42
2024-01-28,Visa_Search,Brand,Commercial,UK,84289,11229,86.03,3963,327723.37
2024-01-29,Visa_Search,Brand,Commercial,Turkey,134167,18888,1973.76,4602,851644.8
2024-01-30,Visa_Search,Brand,Commercial,Germany,61507,2387,2003.75,534,69619.27
2024-01-01,Visa_Search,Generic,Commercial,France,147577,18858,572.68,7024,826922.38
2024-01-02,Visa_Search,Generic,Commercial,USA,69394,4651,2393.55,1568,79972.07
2024-01-03,Visa_Search,Generic,Commercial,Turkey,136917,4708,2444.64,414,85314.65
2024-01-04,Visa_Search,Generic,Commercial,France,23664,953,2259.16,371,73838.42
2024-01-05,Visa_Search,Generic,Commercial,Turkey,69585,5524,161.24,1440,286997.36
2024-01-06,Visa_Search,Generic,Commercial,France,107717,3713,1727.28,140,18250.57
2024-01-07,Visa_Search,Generic,Commercial,Germany,57924,5977,1122.73,2146,422518.86
2024-01-08,Visa_Search,Generic,Commercial,USA,90446,2560,1080.66,123,14300.85
2024-01-09,Visa_Search,Generic,Commercial,Germany,145044,14347,145.35,3516,442158.26
2024-01-10,Visa_Search,Generic,Commercial,France,145642,7257,2474.83,1029,232012.79
2024-01-11,Visa_Search,Generic,Commercial,France,133958,6477,1390.55,724,69889.09
2024-01-12,Visa_Search,Generic,Commercial,USA,102302,15171,2454.42,5166,1255522.0
2024-01-13,Visa_Search,Generic,Commercial,Germany,108402,15071,387.85,388,38583.06
2024-01-14,Visa_Search,Generic,Commercial,Turkey,118789,14639,2321.18,5772,209392.08
2024-01-15,Visa_Search,Generic,Commercial,Germany,119698,11075,913.48,2983,719521.11
2024-01-16,Visa_Search,Generic,Commercial,USA,55999,3074,1836.51,19,3014.63
2024-01-17,Visa_Search,Generic,Commercial,France,89374,12624,845.15,348,47332.01
2024-01-18,Visa_Search,Generic,Commercial,Germany,9223,1308,299.21,239,11337.97
2024-01-19,Visa_Search,Generic,Commercial,Turkey,28245,3870,1958.33,794,36777.93
2024-01-20,Visa_Search,Generic,Commercial,Turkey,39309,2771,2023.33,911,162563.27
2024-01-21,Visa_Search,Generic,Commercial,Turkey,48438,1457,1602.92,415,77332.98
2024-01-22,Visa_Search,Generic,Commercial,Germany,63291,5243,2053.05,1097,199864.99
2024-01-23,Visa_Search,Generic,Commercial,Turkey,48432,85,2237.77,8,528.03
2024-01-24,Visa_Search,Generic,Commercial,Germany,95675,1055,75.91,213,41726.27
2024-01-25,Visa_Search,Generic,Commercial,Turkey,22693,1388,321.93,219,47990.64
2024-01-26,Visa_Search,Generic,Commercial,USA,92970,13153,1653.96,4818,401901.54
2024-01-27,Visa_Search,Generic,Commercial,France,91072,604,1123.25,11,2640.76
2024-01-28,Visa_Search,Generic,Commercial,UK,28186,3708,1775.25,264,34143.52
2024-01-29,Visa_Search,Generic,Commercial,France,14980,1529,1785.33,604,106706.3
2024-01-30,Visa_Search,Generic,Commercial,Turkey,62450,1157,167.95,201,18042.82
2024-01-01,Visa_Search,Competitor,Commercial,France,58683,5061,1943.51,24,1697.62
2024-01-02,Visa_Search,Competitor,Commercial,France,33068,104,729.71,8,1887.84
2024-01-03,Visa_Search,Competitor,Commercial,USA,114304,1574,1290.88,291,11492.21
2024-01-04,Visa_Search,Competitor,Commercial,France,80614,10350,1552.91,768,184295.15
2024-01-05,Visa_Search,Competitor,Commercial,Germany,47681,4548,929.98,1556,301489.97
2024-01-06,Visa_Search,Competitor,Commercial,Germany,91251,2480,161.98,397,16236.85
2024-01-07,Visa_Search,Competitor,Commercial,Turkey,108838,15870,1242.89,4731,132164.51
2024-01-08,Visa_Search,Competitor,Commercial,Turkey,106276,9438,1099.76,3743,858971.63
2024-01-09,Visa_Search,Competitor,Commercial,France,17411,381,1389.5,112,14833.02
2024-01-10,Visa_Search,Competitor,Commercial,Turkey,65343,7927,1277.34,2844,506371.55
2024-01-11,Visa_Search,Competitor,Commercial,USA,52815,4751,2128.28,628,97802.81
2024-01-12,Visa_Search,Competitor,Commercial,Germany,60989,416,56.81,125,16019.65
2024-01-13,Visa_Search,Competitor,Commercial,USA,89601,5455,69.72,658,110148.34
2024-01-14,Visa_Search,Competitor,Commercial,Turkey,21104,2100,570.67,388,37033.94
2024-01-15,Visa_Search,Competitor,Commercial,USA,104541,3088,750.38,940,137126.03
2024-01-16,Visa_Search,Competitor,Commercial,USA,18029,2651,507.59,306,22716.8
2024-01-17,Visa_Search,Competitor,Commercial,USA,82665,5503,2147.23,285,8101.84
2024-01-18,Visa_Search,Competitor,Commercial,Turkey,12442,1397,2242.82,431,92130.26
2024-01-19,Visa_Search,Competitor,Commercial,Turkey,95367,4082,63.77,1565,376839.37
2024-01-20,Visa_Search,Competitor,Commercial,France,110528,8379,645.29,620,139152.58
2024-01-21,Visa_Search,Competitor,Commercial,Turkey,25169,1652,1011.83,225,45850.53
2024-01-22,Visa_Search,Competitor,Commercial,France,3702,224,2246.14,42,10100.15
2024-01-23,Visa_Search,Competitor,Commercial,UK,89577,12437,2197.32,4608,692162.14
2024-01-24,Visa_Search,Competitor,Commercial,France,120265,10673,2150.16,1524,68181.53
2024-01-25,Visa_Search,Competitor,Commercial,France,113017,10293,460.34,380,29245.81
2024-01-26,Visa_Search,Competitor,Commercial,USA,111859,5951,2003.48,579,74085.34
2024-01-27,Visa_Search,Competitor,Commercial,Germany,138488,6192,240.46,1892,465892.24
2024-01-28,Visa_Search,Competitor,Commercial,Turkey,35051,88,2272.96,7,318.06
2024-01-29,Visa_Search,Competitor,Commercial,Germany,44494,1928,1798.55,563,14850.15
2024-01-30,Visa_Search,Competitor,Commercial,USA,115101,5593,292.49,700,28135.21
2024-01-01,Visa_Search,Remarketing,Commercial,France,34635,4358,1453.48,1001,187815.24
2024-01-02,Visa_Search,Remarketing,Commercial,Germany,26762,1856,310.72,114,15755.36
2024-01-03,Visa_Search,Remarketing,Commercial,USA,142386,12250,864.17,4510,195505.94
2024-01-04,Visa_Search,Remarketing,Commercial,France,84037,9402,1886.58,2827,689456.43
2024-01-05,Visa_Search,Remarketing,Commercial,USA,26693,1643,1412.23,45,8301.9
2024-01-06,Visa_Search,Remarketing,Commercial,Germany,63953,7923,1360.7,2864,460736.33
2024-01-07,Visa_Search,Remarketing,Commercial,USA,19607,2322,2448.77,623,147704.63
2024-01-08,Visa_Search,Remarketing,Commercial,France,127722,5728,2019.08,1130,112584.43
2024-01-09,Visa_Search,Remarketing,Commercial,Germany,16003,473,2488.8,35,2198.96
2024-01-10,Visa_Search,Remarketing,Commercial,UK,44601,89,182.24,35,2558.29
2024-01-11,Visa_Search,Remarketing,Commercial,Germany,142680,4256,1581.92,468,25943.96
2024-01-12,Visa_Search,Remarketing,Commercial,USA,17508,1112,267.27,142,19118.43
2024-01-13,Visa_Search,Remarketing,Commercial,Germany,57423,2237,2315.16,880,125930.32
2024-01-14,Visa_Search,Remarketing,Commercial,Turkey,19311,1806,2436.15,368,56998.31
2024-01-15,Visa_Search,Remarketing,Commercial,USA,4675,209,1852.51,1,53.71
2024-01-16,Visa_Search,Remarketing,Commercial,USA,15292,1214,2345.91,356,20856.34
2024-01-17,Visa_Search,Remarketing,Commercial,USA,36231,3675,1270.17,260,47183.98
2024-01-18,Visa_Search,Remarketing,Commercial,Turkey,65884,6190,1808.74,169,38390.89
2024-01-19,Visa_Search,Remarketing,Commercial,USA,133947,3145,1073.93,96,11194.61
2024-01-20,Visa_Search,Remarketing,Commercial,UK,53653,103,1721.35,3,307.49
2024-01-21,Visa_Search,Remarketing,Commercial,France,62505,7288,1169.45,1457,166861.21
2024-01-22,Visa_Search,Remarketing,Commercial,France,27153,2583,1366.31,270,53400.24
2024-01-23,Visa_Search,Remarketing,Commercial,Turkey,44440,4980,269.66,1398,312842.47
2024-01-24,Visa_Search,Remarketing,Commercial,Turkey,125122,9862,976.39,2490,85151.13
2024-01-25,Visa_Search,Remarketing,Commercial,USA,141168,7228,342.36,119,10034.78
2024-01-26,Visa_Search,Remarketing,Commercial,France,74327,1175,1569.22,200,12299.11
2024-01-27,Visa_Search,Remarketing,Commercial,France,23275,3362,2178.15,242,28908.09
2024-01-28,Visa_Search,Remarketing,Commercial,Turkey,133357,1910,948.89,570,127725.36
2024-01-29,Visa_Search,Remarketing,Commercial,UK,105089,7624,2387.41,166,18461.2
2024-01-30,Visa_Search,Remarketing,Commercial,UK,42100,769,1447.3,201,21398.75
2024-01-01,Mastercard_Search,Brand,Commercial,Turkey,81481,9602,753.0,3125,628828.37
2024-01-02,Mastercard_Search,Brand,Commercial,Germany,11483,983,2415.02,200,49086.35
2024-01-03,Mastercard_Search,Brand,Commercial,Germany,51431,5955,600.56,1707,174716.11
2024-01-04,Mastercard_Search,Brand,Commercial,Germany,100809,2820,1161.36,265,57098.12
2024-01-05,Mastercard_Search,Brand,Commercial,UK,37308,3634,2211.06,240,10776.82
2024-01-06,Mastercard_Search,Brand,Commercial,USA,69037,3626,1975.28,1362,76170.15
2024-01-07,Mastercard_Search,Brand,Commercial,Germany,147438,10584,703.06,1239,59246.09
2024-01-08,Mastercard_Search,Brand,Commercial,France,136542,1367,1357.81,504,120232.88
2024-01-09,Mastercard_Search,Brand,Commercial,France,27712,3110,1575.8,834,48531.92
2024-01-10,Mastercard_Search,Brand,Commercial,USA,83562,11732,257.36,4676,835166.86
2024-01-11,Mastercard_Search,Brand,Commercial,Germany,59829,3373,1421.28,490,110081.61
2024-01-12,Mastercard_Search,Brand,Commercial,Germany,122830,6196,2227.96,235,25156.95
2024-01-13,Mastercard_Search,Brand,Commercial,USA,60959,4102,688.82,414,98783.24
2024-01-14,Mastercard_Search,Brand,Commercial,Turkey,65146,1350,242.78,374,80737.77
2024-01-15,Mastercard_Search,Brand,Commercial,France,132943,13372,118.57,2187,236641.84
2024-01-16,Mastercard_Search,Brand,Commercial,UK,104342,15089,1740.08,5530,472409.5
2024-01-17,Mastercard_Search,Brand,Commercial,Germany,120890,13232,1487.72,2197,411701.94
2024-01-18,Mastercard_Search,Brand,Commercial,Germany,54263,3033,2419.28,894,96920.09
2024-01-19,Mastercard_Search,Brand,Commercial,UK,73002,6519,997.32,2435,486530.45
2024-01-20,Mastercard_Search,Brand,Commercial,UK,18667,1844,561.12,287,15342.0
2024-01-21,Mastercard_Search,Brand,Commercial,USA,91982,4758,956.35,1096,199463.02
2024-01-22,Mastercard_Search,Brand,Commercial,Turkey,89042,10210,2296.81,1254,174695.06
2024-01-23,Mastercard_Search,Brand,Commercial,Germany,50592,6309,1027.8,584,57054.88
2024-01-24,Mastercard_Search,Brand,Commercial,Germany,101952,6585,790.11,1829,120508.91
2024-01-25,Mastercard_Search,Brand,Commercial,USA,5551,544,2181.78,70,3903.16
2024-01-26,Mastercard_Search,Brand,Commercial,Germany,33106,2256,494.9,125,29369.15
2024-01-27,Mastercard_Search,Brand,Commercial,Germany,15799,1164,1644.13,298,20552.46
2024-01-28,Mastercard_Search,Brand,Commercial,USA,110909,3892,787.44,648,145397.88
2024-01-29,Mastercard_Search,Brand,Commercial,USA,16637,1934,1438.1,225,38925.39
2024-01-30,Mastercard_Search,Brand,Commercial,UK,61245,1788,2404.57,697,159142.56
2024-01-01,Mastercard_Search,Generic,Commercial,Turkey,142026,21235,1731.33,1998,272784.03
2024-01-02,Mastercard_Search,Generic,Commercial,France,95393,2816,398.12,246,10544.84
2024-01-03,Mastercard_Search,Generic,Commercial,France,119082,3107,2294.57,1140,100538.36
2024-01-04,Mastercard_Search,Generic,Commercial,USA,56818,6023,2048.33,1144,218850.62
2024-01-05,Mastercard_Search,Generic,Commercial,USA,115494,16643,2003.9,2127,180982.9
2024-01-06,Mastercard_Search,Generic,Commercial,UK,14742,540,1268.19,164,39703.83
2024-01-07,Mastercard_Search,Generic,Commercial,Turkey,140683,13545,2001.75,1209,90768.08
2024-01-08,Mastercard_Search,Generic,Commercial,UK,123320,14922,373.54,3522,405271.7
2024-01-09,Mastercard_Search,Generic,Commercial,Germany,108623,3165,527.7,6,300.49
2024-01-10,Mastercard_Search,Generic,Commercial,Turkey,14226,1542,2047.46,449,105423.64
2024-01-11,Mastercard_Search,Generic,Commercial,Turkey,8445,832,847.43,265,45875.26
2024-01-12,Mastercard_Search,Generic,Commercial,Turkey,11533,131,2305.9,30,6530.26
2024-01-13,Mastercard_Search,Generic,Commercial,USA,35560,618,807.51,81,10465.27
2024-01-14,Mastercard_Search,Generic,Commercial,USA,33435,3565,114.85,616,46821.89
2024-01-15,Mastercard_Search,Generic,Commercial,France,34353,1862,1919.51,541,111650.32
2024-01-16,Mastercard_Search,Generic,Commercial,Turkey,131597,5469,2275.66,812,42520.55
2024-01-17,Mastercard_Search,Generic,Commercial,UK,92665,5831,1787.51,2122,423343.72
2024-01-18,Mastercard_Search,Generic,Commercial,USA,9022,1310,1629.94,496,99904.78
2024-01-19,Mastercard_Search,Generic,Commercial,Germany,35507,3139,2417.58,721,152225.14
2024-01-20,Mastercard_Search,Generic,Commercial,USA,63507,2510,463.99,655,118539.03
2024-01-21,Mastercard_Search,Generic,Commercial,UK,61464,3194,2239.37,1235,199801.8
2024-01-22,Mastercard_Search,Generic,Commercial,Turkey,77321,6037,2139.52,909,182634.65
2024-01-23,Mastercard_Search,Generic,Commercial,USA,35869,1936,1086.91,89,12383.2
2024-01-24,Mastercard_Search,Generic,Commercial,Turkey,125087,13092,274.51,401,59759.46
2024-01-25,Mastercard_Search,Generic,Commercial,UK,13943,1127,509.22,310,42473.94
2024-01-26,Mastercard_Search,Generic,Commercial,Turkey,134557,5270,2082.92,818,90597.53
2024-01-27,Mastercard_Search,Generic,Commercial,Turkey,5711,583,355.47,101,4792.43
2024-01-28,Mastercard_Search,Generic,Commercial,France,60264,3076,1779.91,1009,176473.74
2024-01-29,Mastercard_Search,Generic,Commercial,UK,70718,8831,2155.85,3192,368902.22
2024-01-30,Mastercard_Search,Generic,Commercial,USA,87016,7331,1896.69,536,30904.92
2024-01-01,Mastercard_Search,Competitor,Commercial,USA,42046,1240,2383.1,470,87051.5
2024-01-02,Mastercard_Search,Competitor,Commercial,Turkey,29821,2472,671.7,157,16151.2
2024-01-03,Mastercard_Search,Competitor,Commercial,France,42444,5956,2048.43,754,49155.97
2024-01-04,Mastercard_Search,Competitor,Commercial,Germany,108175,1016,973.72,316,78495.39
2024-01-05,Mastercard_Search,Competitor,Commercial,Germany,57329,6168,1657.42,1595,126810.02
2024-01-06,Mastercard_Search,Competitor,Commercial,UK,66131,1172,2144.95,58,8387.02
2024-01-07,Mastercard_Search,Competitor,Commercial,Germany,106023,11281,1992.81,2259,109610.77
2024-01-08,Mastercard_Search,Competitor,Commercial,USA,3654,328,1689.06,58,12630.87
2024-01-09,Mastercard_Search,Competitor,Commercial,Germany,33988,4681,843.7,27,6072.51
2024-01-10,Mastercard_Search,Competitor,Commercial,Turkey,59606,6393,477.56,234,32634.0
2024-01-11,Mastercard_Search,Competitor,Commercial,Germany,106673,3835,1448.73,1474,193895.09
2024-01-12,Mastercard_Search,Competitor,Commercial,Germany,103218,1116,818.89,141,28611.68
2024-01-13,Mastercard_Search,Competitor,Commercial,Turkey,96773,5297,666.0,297,60837.03
2024-01-14,Mastercard_Search,Competitor,Commercial,Turkey,98544,1496,1098.89,274,11290.09
2024-01-15,Mastercard_Search,Competitor,Commercial,France,91711,5485,1099.25,69,10567.66
2024-01-16,Mastercard_Search,Competitor,Commercial,Turkey,100559,9786,2462.68,2420,235306.58
2024-01-17,Mastercard_Search,Competitor,Commercial,France,132194,11802,2021.89,493,65254.01
2024-01-18,Mastercard_Search,Competitor,Commercial,Turkey,37936,228,671.37,55,13457.88
2024-01-19,Mastercard_Search,Competitor,Commercial,Turkey,20643,2630,2173.85,1016,47367.08
2024-01-20,Mastercard_Search,Competitor,Commercial,Turkey,41235,2598,229.56,413,63438.48
2024-01-21,Mastercard_Search,Competitor,Commercial,UK,107783,7661,1353.35,2651,337016.92
2024-01-22,Mastercard_Search,Competitor,Commercial,Turkey,139158,15630,578.27,1351,163378.53
2024-01-23,Mastercard_Search,Competitor,Commercial,UK,62640,1389,2004.83,189,10331.99
2024-01-24,Mastercard_Search,Competitor,Commercial,UK,9423,1022,2399.9,356,55099.73
2024-01-25,Mastercard_Search,Competitor,Commercial,France,142185,20449,1214.13,4462,533567.01
2024-01-26,Mastercard_Search,Competitor,Commercial,USA,56527,5138,547.39,375,62528.32
2024-01-27,Mastercard_Search,Competitor,Commercial,UK,88197,5138,511.52,1371,90321.52
2024-01-28,Mastercard_Search,Competitor,Commercial,Turkey,39940,454,438.42,150,6087.29
2024-01-29,Mastercard_Search,Competitor,Commercial,Turkey,93515,8047,2028.51,1115,277040.87
2024-01-30,Mastercard_Search,Competitor,Commercial,France,121562,9389,1225.85,2912,105521.78
2024-01-01,Mastercard_Search,Remarketing,Commercial,USA,112327,15293,1019.33,2532,373647.22
2024-01-02,Mastercard_Search,Remarketing,Commercial,UK,132131,13217,779.47,3668,581173.76
2024-01-03,Mastercard_Search,Remarketing,Commercial,Germany,25337,1799,2049.73,394,88795.16
2024-01-04,Mastercard_Search,Remarketing,Commercial,UK,10853,606,2151.86,8,241.5
2024-01-05,Mastercard_Search,Remarketing,Commercial,USA,94537,5236,1762.63,1926,134464.59
2024-01-06,Mastercard_Search,Remarketing,Commercial,France,103219,4542,1434.36,1262,84498.58
2024-01-07,Mastercard_Search,Remarketing,Commercial,UK,117704,2671,319.28,733,40977.97
